"","WEEK","COOR","ETA","VESSEL","VOYAGE","SERVICE","PORT","Bunker at Arrival","Bunker Purchased","REVISED COPRAR","REVISED STOWAGE","NUMBER OF COPRAR OVER WITHOUT ""OPT"" RMRK","NUMBER OF PRE-STOWS","NUMBER OF UNITS ROLLED","NUMBER OF LATE ADDITIONS","STOWAGE
""NOT""
SENT ON TIME","GANGS","1","2","3","4","Vessel CRANE DENSITY","1","2","3","4","5","6","Half Gang Calc","Half Gang","Shore CRANE DENSITY ","TOTAL MOVES","CARGO TIME DEVIATION Ship & Shore","CRANE MOVES DEVIATION","ABOVE 
15%","0.15","0.1","5% OR LESS","UNBALANCED","Hours from Short Gang to Long Gang","COMMENTS","Ship & Shore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","total moves","","1","2","3","4","","1","2","3","4","5","6","","","","","","",""
"","17","AVI069","41025","30E SEVILLA","1219","84V CALLAO FDR","BLB","430","751","","","","","","","","3","","","","","=IFERROR((STDEV(S18:V18)/100),""0"")","439","435","440","","","","=IF(AE18>0, AE18*2,"""")","","=IFERROR((STDEV(X18:AD18)/100),""0"")","=SUM(S18:V18)+SUM(X18:AC18)+AE18","=IF(DF18=2,DZ18,""0"")","=IF(DF18=2,""S&S"",IF(DG18=1,W18,IF(DH18=1,AF18,""0"")))","=IF(AI18=""0"","""",IF(AI18>15%,1,0))","=IF(AI18=""0"","""",IF(AJ18=1,0,IF(AI18>10%,1,0)))","=IF(AI18=""0"","""",IF(AJ18=1,0,IF(AK18=1,0,IF(AI18>5%,1,0))))","=IF(AI18=""0"","""",IF(AJ18=1,0,IF(AK18=1,0,IF(AL18=1,0,IF(AI18>=0%,1,0)))))","=IF(AG18=0,"""",IF(AQ18=2,""SHIP & SHORE CRANE"",IF(AJ18=1,""PLS INSERT COMMENT"",IF(AK18=1,""CAN YOU IMPROVE IT?"",IF(AL18=1,""GOOD JOB & HOW GET BETTER?"",IF(AM18=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC18,"""")","","=DF18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG18:DH18)","=IF(SUM(S18:V18)<1,"""",1)","=IF(SUM(X18:AC18)<1,"""",1)","","=AG18","=VLOOKUP(H18,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S18=0,"""",(X18/$DK18))","=IF(T18=0,"""",(Y18/$DK18))","=IF(U18=0,"""",(Z18/$DK18))","=IF(V18=0,"""",(AA18/$DK18))","=VLOOKUP(H18,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X18=0,"""",(X18/$DP18))","=IF(Y18=0,"""",(Y18/$DP18))","=IF(Z18=0,"""",(Z18/$DP18))","=IF(AA18=0,"""",(AA18/$DP18))","=IF(AB18=0,"""",(AB18/$DP18))","=IF(AC18=0,"""",(AC18/$DP18))","=IFERROR(AVERAGE(DQ18:DV18,DL18:DO18),"""")","=IFERROR(STDEV(DL18:DO18)/10,""0"")","=IFERROR(STDEV(DQ18:DV18)/10,""0"")","=IFERROR((STDEV(DL18:DO18,DQ18:DV18)/10),"""")","=MAX(DL18:DO18,DQ18:DV18)","=MIN(DL18:DO18,DQ18:DV18)","=EA18-EB18"
"","17","AVI069","41026","62A MAERSK WINNIPEG","1210","85A EXPRESSO ","SDC","534","0","","","","","","","","2","","","","","=IFERROR((STDEV(S19:V19)/100),""0"")","118","114","","","","","=IF(AE19>0, AE19*2,"""")","","=IFERROR((STDEV(X19:AD19)/100),""0"")","=SUM(S19:V19)+SUM(X19:AC19)+AE19","=IF(DF19=2,DZ19,""0"")","=IF(DF19=2,""S&S"",IF(DG19=1,W19,IF(DH19=1,AF19,""0"")))","=IF(AI19=""0"","""",IF(AI19>15%,1,0))","=IF(AI19=""0"","""",IF(AJ19=1,0,IF(AI19>10%,1,0)))","=IF(AI19=""0"","""",IF(AJ19=1,0,IF(AK19=1,0,IF(AI19>5%,1,0))))","=IF(AI19=""0"","""",IF(AJ19=1,0,IF(AK19=1,0,IF(AL19=1,0,IF(AI19>=0%,1,0)))))","=IF(AG19=0,"""",IF(AQ19=2,""SHIP & SHORE CRANE"",IF(AJ19=1,""PLS INSERT COMMENT"",IF(AK19=1,""CAN YOU IMPROVE IT?"",IF(AL19=1,""GOOD JOB & HOW GET BETTER?"",IF(AM19=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC19,"""")","","=DF19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG19:DH19)","=IF(SUM(S19:V19)<1,"""",1)","=IF(SUM(X19:AC19)<1,"""",1)","","=AG19","=VLOOKUP(H19,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S19=0,"""",(X19/$DK19))","=IF(T19=0,"""",(Y19/$DK19))","=IF(U19=0,"""",(Z19/$DK19))","=IF(V19=0,"""",(AA19/$DK19))","=VLOOKUP(H19,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X19=0,"""",(X19/$DP19))","=IF(Y19=0,"""",(Y19/$DP19))","=IF(Z19=0,"""",(Z19/$DP19))","=IF(AA19=0,"""",(AA19/$DP19))","=IF(AB19=0,"""",(AB19/$DP19))","=IF(AC19=0,"""",(AC19/$DP19))","=IFERROR(AVERAGE(DQ19:DV19,DL19:DO19),"""")","=IFERROR(STDEV(DL19:DO19)/10,""0"")","=IFERROR(STDEV(DQ19:DV19)/10,""0"")","=IFERROR((STDEV(DL19:DO19,DQ19:DV19)/10),"""")","=MAX(DL19:DO19,DQ19:DV19)","=MIN(DL19:DO19,DQ19:DV19)","=EA19-EB19"
"","17","AVI069","41026","72Y HANSA REGENSBURG","1201","U2D CARRIBEAN FDR ","Y8S","341","1000","","","","","","","","3","","","","","=IFERROR((STDEV(S20:V20)/100),""0"")","271","280","285","","","","=IF(AE20>0, AE20*2,"""")","","=IFERROR((STDEV(X20:AD20)/100),""0"")","=SUM(S20:V20)+SUM(X20:AC20)+AE20","=IF(DF20=2,DZ20,""0"")","=IF(DF20=2,""S&S"",IF(DG20=1,W20,IF(DH20=1,AF20,""0"")))","=IF(AI20=""0"","""",IF(AI20>15%,1,0))","=IF(AI20=""0"","""",IF(AJ20=1,0,IF(AI20>10%,1,0)))","=IF(AI20=""0"","""",IF(AJ20=1,0,IF(AK20=1,0,IF(AI20>5%,1,0))))","=IF(AI20=""0"","""",IF(AJ20=1,0,IF(AK20=1,0,IF(AL20=1,0,IF(AI20>=0%,1,0)))))","=IF(AG20=0,"""",IF(AQ20=2,""SHIP & SHORE CRANE"",IF(AJ20=1,""PLS INSERT COMMENT"",IF(AK20=1,""CAN YOU IMPROVE IT?"",IF(AL20=1,""GOOD JOB & HOW GET BETTER?"",IF(AM20=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC20,"""")","","=DF20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG20:DH20)","=IF(SUM(S20:V20)<1,"""",1)","=IF(SUM(X20:AC20)<1,"""",1)","","=AG20","=VLOOKUP(H20,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S20=0,"""",(X20/$DK20))","=IF(T20=0,"""",(Y20/$DK20))","=IF(U20=0,"""",(Z20/$DK20))","=IF(V20=0,"""",(AA20/$DK20))","=VLOOKUP(H20,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X20=0,"""",(X20/$DP20))","=IF(Y20=0,"""",(Y20/$DP20))","=IF(Z20=0,"""",(Z20/$DP20))","=IF(AA20=0,"""",(AA20/$DP20))","=IF(AB20=0,"""",(AB20/$DP20))","=IF(AC20=0,"""",(AC20/$DP20))","=IFERROR(AVERAGE(DQ20:DV20,DL20:DO20),"""")","=IFERROR(STDEV(DL20:DO20)/10,""0"")","=IFERROR(STDEV(DQ20:DV20)/10,""0"")","=IFERROR((STDEV(DL20:DO20,DQ20:DV20)/10),"""")","=MAX(DL20:DO20,DQ20:DV20)","=MIN(DL20:DO20,DQ20:DV20)","=EA20-EB20"
"","17","AVI069","41027","43C ISLANDIA","1220","858 SAE","SDC","326","0","","","","","","","","2","","","","","=IFERROR((STDEV(S21:V21)/100),""0"")","152","164","","","","","=IF(AE21>0, AE21*2,"""")","","=IFERROR((STDEV(X21:AD21)/100),""0"")","=SUM(S21:V21)+SUM(X21:AC21)+AE21","=IF(DF21=2,DZ21,""0"")","=IF(DF21=2,""S&S"",IF(DG21=1,W21,IF(DH21=1,AF21,""0"")))","=IF(AI21=""0"","""",IF(AI21>15%,1,0))","=IF(AI21=""0"","""",IF(AJ21=1,0,IF(AI21>10%,1,0)))","=IF(AI21=""0"","""",IF(AJ21=1,0,IF(AK21=1,0,IF(AI21>5%,1,0))))","=IF(AI21=""0"","""",IF(AJ21=1,0,IF(AK21=1,0,IF(AL21=1,0,IF(AI21>=0%,1,0)))))","=IF(AG21=0,"""",IF(AQ21=2,""SHIP & SHORE CRANE"",IF(AJ21=1,""PLS INSERT COMMENT"",IF(AK21=1,""CAN YOU IMPROVE IT?"",IF(AL21=1,""GOOD JOB & HOW GET BETTER?"",IF(AM21=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC21,"""")","","=DF21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG21:DH21)","=IF(SUM(S21:V21)<1,"""",1)","=IF(SUM(X21:AC21)<1,"""",1)","","=AG21","=VLOOKUP(H21,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S21=0,"""",(X21/$DK21))","=IF(T21=0,"""",(Y21/$DK21))","=IF(U21=0,"""",(Z21/$DK21))","=IF(V21=0,"""",(AA21/$DK21))","=VLOOKUP(H21,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X21=0,"""",(X21/$DP21))","=IF(Y21=0,"""",(Y21/$DP21))","=IF(Z21=0,"""",(Z21/$DP21))","=IF(AA21=0,"""",(AA21/$DP21))","=IF(AB21=0,"""",(AB21/$DP21))","=IF(AC21=0,"""",(AC21/$DP21))","=IFERROR(AVERAGE(DQ21:DV21,DL21:DO21),"""")","=IFERROR(STDEV(DL21:DO21)/10,""0"")","=IFERROR(STDEV(DQ21:DV21)/10,""0"")","=IFERROR((STDEV(DL21:DO21,DQ21:DV21)/10),"""")","=MAX(DL21:DO21,DQ21:DV21)","=MIN(DL21:DO21,DQ21:DV21)","=EA21-EB21"
"","17","AVI069","41027","62A MAERSK WINNIPEG","1209","85A EXPRESSO ","PCZ","525","0","","","","","","","","2","","","","","=IFERROR((STDEV(S22:V22)/100),""0"")","180","198","","","","","=IF(AE22>0, AE22*2,"""")","","=IFERROR((STDEV(X22:AD22)/100),""0"")","=SUM(S22:V22)+SUM(X22:AC22)+AE22","=IF(DF22=2,DZ22,""0"")","=IF(DF22=2,""S&S"",IF(DG22=1,W22,IF(DH22=1,AF22,""0"")))","=IF(AI22=""0"","""",IF(AI22>15%,1,0))","=IF(AI22=""0"","""",IF(AJ22=1,0,IF(AI22>10%,1,0)))","=IF(AI22=""0"","""",IF(AJ22=1,0,IF(AK22=1,0,IF(AI22>5%,1,0))))","=IF(AI22=""0"","""",IF(AJ22=1,0,IF(AK22=1,0,IF(AL22=1,0,IF(AI22>=0%,1,0)))))","=IF(AG22=0,"""",IF(AQ22=2,""SHIP & SHORE CRANE"",IF(AJ22=1,""PLS INSERT COMMENT"",IF(AK22=1,""CAN YOU IMPROVE IT?"",IF(AL22=1,""GOOD JOB & HOW GET BETTER?"",IF(AM22=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC22,"""")","","=DF22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG22:DH22)","=IF(SUM(S22:V22)<1,"""",1)","=IF(SUM(X22:AC22)<1,"""",1)","","=AG22","=VLOOKUP(H22,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S22=0,"""",(X22/$DK22))","=IF(T22=0,"""",(Y22/$DK22))","=IF(U22=0,"""",(Z22/$DK22))","=IF(V22=0,"""",(AA22/$DK22))","=VLOOKUP(H22,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X22=0,"""",(X22/$DP22))","=IF(Y22=0,"""",(Y22/$DP22))","=IF(Z22=0,"""",(Z22/$DP22))","=IF(AA22=0,"""",(AA22/$DP22))","=IF(AB22=0,"""",(AB22/$DP22))","=IF(AC22=0,"""",(AC22/$DP22))","=IFERROR(AVERAGE(DQ22:DV22,DL22:DO22),"""")","=IFERROR(STDEV(DL22:DO22)/10,""0"")","=IFERROR(STDEV(DQ22:DV22)/10,""0"")","=IFERROR((STDEV(DL22:DO22,DQ22:DV22)/10),"""")","=MAX(DL22:DO22,DQ22:DV22)","=MIN(DL22:DO22,DQ22:DV22)","=EA22-EB22"
"","17","AVI069","41027","3HW MAERSK ROUBAIX","1217","858 SAE","WIL","787","0","","","","","","","","2","","","","","=IFERROR((STDEV(S23:V23)/100),""0"")","85","85","","","","","=IF(AE23>0, AE23*2,"""")","","=IFERROR((STDEV(X23:AD23)/100),""0"")","=SUM(S23:V23)+SUM(X23:AC23)+AE23","=IF(DF23=2,DZ23,""0"")","=IF(DF23=2,""S&S"",IF(DG23=1,W23,IF(DH23=1,AF23,""0"")))","=IF(AI23=""0"","""",IF(AI23>15%,1,0))","=IF(AI23=""0"","""",IF(AJ23=1,0,IF(AI23>10%,1,0)))","=IF(AI23=""0"","""",IF(AJ23=1,0,IF(AK23=1,0,IF(AI23>5%,1,0))))","=IF(AI23=""0"","""",IF(AJ23=1,0,IF(AK23=1,0,IF(AL23=1,0,IF(AI23>=0%,1,0)))))","=IF(AG23=0,"""",IF(AQ23=2,""SHIP & SHORE CRANE"",IF(AJ23=1,""PLS INSERT COMMENT"",IF(AK23=1,""CAN YOU IMPROVE IT?"",IF(AL23=1,""GOOD JOB & HOW GET BETTER?"",IF(AM23=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC23,"""")","","=DF23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG23:DH23)","=IF(SUM(S23:V23)<1,"""",1)","=IF(SUM(X23:AC23)<1,"""",1)","","=AG23","=VLOOKUP(H23,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S23=0,"""",(X23/$DK23))","=IF(T23=0,"""",(Y23/$DK23))","=IF(U23=0,"""",(Z23/$DK23))","=IF(V23=0,"""",(AA23/$DK23))","=VLOOKUP(H23,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X23=0,"""",(X23/$DP23))","=IF(Y23=0,"""",(Y23/$DP23))","=IF(Z23=0,"""",(Z23/$DP23))","=IF(AA23=0,"""",(AA23/$DP23))","=IF(AB23=0,"""",(AB23/$DP23))","=IF(AC23=0,"""",(AC23/$DP23))","=IFERROR(AVERAGE(DQ23:DV23,DL23:DO23),"""")","=IFERROR(STDEV(DL23:DO23)/10,""0"")","=IFERROR(STDEV(DQ23:DV23)/10,""0"")","=IFERROR((STDEV(DL23:DO23,DQ23:DV23)/10),"""")","=MAX(DL23:DO23,DQ23:DV23)","=MIN(DL23:DO23,DQ23:DV23)","=EA23-EB23"
"","17","AVI069","41028","43C ISLANDIA","1220","858 SAE","PCZ","316","0","","","","","","","","2","","","","","=IFERROR((STDEV(S24:V24)/100),""0"")","206","211","","","","","=IF(AE24>0, AE24*2,"""")","","=IFERROR((STDEV(X24:AD24)/100),""0"")","=SUM(S24:V24)+SUM(X24:AC24)+AE24","=IF(DF24=2,DZ24,""0"")","=IF(DF24=2,""S&S"",IF(DG24=1,W24,IF(DH24=1,AF24,""0"")))","=IF(AI24=""0"","""",IF(AI24>15%,1,0))","=IF(AI24=""0"","""",IF(AJ24=1,0,IF(AI24>10%,1,0)))","=IF(AI24=""0"","""",IF(AJ24=1,0,IF(AK24=1,0,IF(AI24>5%,1,0))))","=IF(AI24=""0"","""",IF(AJ24=1,0,IF(AK24=1,0,IF(AL24=1,0,IF(AI24>=0%,1,0)))))","=IF(AG24=0,"""",IF(AQ24=2,""SHIP & SHORE CRANE"",IF(AJ24=1,""PLS INSERT COMMENT"",IF(AK24=1,""CAN YOU IMPROVE IT?"",IF(AL24=1,""GOOD JOB & HOW GET BETTER?"",IF(AM24=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC24,"""")","","=DF24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG24:DH24)","=IF(SUM(S24:V24)<1,"""",1)","=IF(SUM(X24:AC24)<1,"""",1)","","=AG24","=VLOOKUP(H24,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S24=0,"""",(X24/$DK24))","=IF(T24=0,"""",(Y24/$DK24))","=IF(U24=0,"""",(Z24/$DK24))","=IF(V24=0,"""",(AA24/$DK24))","=VLOOKUP(H24,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X24=0,"""",(X24/$DP24))","=IF(Y24=0,"""",(Y24/$DP24))","=IF(Z24=0,"""",(Z24/$DP24))","=IF(AA24=0,"""",(AA24/$DP24))","=IF(AB24=0,"""",(AB24/$DP24))","=IF(AC24=0,"""",(AC24/$DP24))","=IFERROR(AVERAGE(DQ24:DV24,DL24:DO24),"""")","=IFERROR(STDEV(DL24:DO24)/10,""0"")","=IFERROR(STDEV(DQ24:DV24)/10,""0"")","=IFERROR((STDEV(DL24:DO24,DQ24:DV24)/10),"""")","=MAX(DL24:DO24,DQ24:DV24)","=MIN(DL24:DO24,DQ24:DV24)","=EA24-EB24"
"","17","AVI069","41029","72Y HANSA REGENSBURG","1202","U2D CARRIBEAN FDR ","ZA6","","","","","","","","","","3","","","","","=IFERROR((STDEV(S25:V25)/100),""0"")","299","295","280","","","","=IF(AE25>0, AE25*2,"""")","","=IFERROR((STDEV(X25:AD25)/100),""0"")","=SUM(S25:V25)+SUM(X25:AC25)+AE25","=IF(DF25=2,DZ25,""0"")","=IF(DF25=2,""S&S"",IF(DG25=1,W25,IF(DH25=1,AF25,""0"")))","=IF(AI25=""0"","""",IF(AI25>15%,1,0))","=IF(AI25=""0"","""",IF(AJ25=1,0,IF(AI25>10%,1,0)))","=IF(AI25=""0"","""",IF(AJ25=1,0,IF(AK25=1,0,IF(AI25>5%,1,0))))","=IF(AI25=""0"","""",IF(AJ25=1,0,IF(AK25=1,0,IF(AL25=1,0,IF(AI25>=0%,1,0)))))","=IF(AG25=0,"""",IF(AQ25=2,""SHIP & SHORE CRANE"",IF(AJ25=1,""PLS INSERT COMMENT"",IF(AK25=1,""CAN YOU IMPROVE IT?"",IF(AL25=1,""GOOD JOB & HOW GET BETTER?"",IF(AM25=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC25,"""")","","=DF25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG25:DH25)","=IF(SUM(S25:V25)<1,"""",1)","=IF(SUM(X25:AC25)<1,"""",1)","","=AG25","=VLOOKUP(H25,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S25=0,"""",(X25/$DK25))","=IF(T25=0,"""",(Y25/$DK25))","=IF(U25=0,"""",(Z25/$DK25))","=IF(V25=0,"""",(AA25/$DK25))","=VLOOKUP(H25,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X25=0,"""",(X25/$DP25))","=IF(Y25=0,"""",(Y25/$DP25))","=IF(Z25=0,"""",(Z25/$DP25))","=IF(AA25=0,"""",(AA25/$DP25))","=IF(AB25=0,"""",(AB25/$DP25))","=IF(AC25=0,"""",(AC25/$DP25))","=IFERROR(AVERAGE(DQ25:DV25,DL25:DO25),"""")","=IFERROR(STDEV(DL25:DO25)/10,""0"")","=IFERROR(STDEV(DQ25:DV25)/10,""0"")","=IFERROR((STDEV(DL25:DO25,DQ25:DV25)/10),"""")","=MAX(DL25:DO25,DQ25:DV25)","=MIN(DL25:DO25,DQ25:DV25)","=EA25-EB25"
"","17","AVI069","41029","3HW MAERSK ROUBAIX","1217","858 SAE","NFK","759","0","","","","","","","","2","","","","","=IFERROR((STDEV(S26:V26)/100),""0"")","105","100","","","","","=IF(AE26>0, AE26*2,"""")","","=IFERROR((STDEV(X26:AD26)/100),""0"")","=SUM(S26:V26)+SUM(X26:AC26)+AE26","=IF(DF26=2,DZ26,""0"")","=IF(DF26=2,""S&S"",IF(DG26=1,W26,IF(DH26=1,AF26,""0"")))","=IF(AI26=""0"","""",IF(AI26>15%,1,0))","=IF(AI26=""0"","""",IF(AJ26=1,0,IF(AI26>10%,1,0)))","=IF(AI26=""0"","""",IF(AJ26=1,0,IF(AK26=1,0,IF(AI26>5%,1,0))))","=IF(AI26=""0"","""",IF(AJ26=1,0,IF(AK26=1,0,IF(AL26=1,0,IF(AI26>=0%,1,0)))))","=IF(AG26=0,"""",IF(AQ26=2,""SHIP & SHORE CRANE"",IF(AJ26=1,""PLS INSERT COMMENT"",IF(AK26=1,""CAN YOU IMPROVE IT?"",IF(AL26=1,""GOOD JOB & HOW GET BETTER?"",IF(AM26=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC26,"""")","","=DF26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG26:DH26)","=IF(SUM(S26:V26)<1,"""",1)","=IF(SUM(X26:AC26)<1,"""",1)","","=AG26","=VLOOKUP(H26,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S26=0,"""",(X26/$DK26))","=IF(T26=0,"""",(Y26/$DK26))","=IF(U26=0,"""",(Z26/$DK26))","=IF(V26=0,"""",(AA26/$DK26))","=VLOOKUP(H26,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X26=0,"""",(X26/$DP26))","=IF(Y26=0,"""",(Y26/$DP26))","=IF(Z26=0,"""",(Z26/$DP26))","=IF(AA26=0,"""",(AA26/$DP26))","=IF(AB26=0,"""",(AB26/$DP26))","=IF(AC26=0,"""",(AC26/$DP26))","=IFERROR(AVERAGE(DQ26:DV26,DL26:DO26),"""")","=IFERROR(STDEV(DL26:DO26)/10,""0"")","=IFERROR(STDEV(DQ26:DV26)/10,""0"")","=IFERROR((STDEV(DL26:DO26,DQ26:DV26)/10),"""")","=MAX(DL26:DO26,DQ26:DV26)","=MIN(DL26:DO26,DQ26:DV26)","=EA26-EB26"
"","17","AVI069","41029","77A MAERSK TARRAGONA","1218","U2D CARRIBEAN FDR ","BLB","","","","","","","","","","3","","","","","=IFERROR((STDEV(S27:V27)/100),""0"")","365","366","351","","","","=IF(AE27>0, AE27*2,"""")","","=IFERROR((STDEV(X27:AD27)/100),""0"")","=SUM(S27:V27)+SUM(X27:AC27)+AE27","=IF(DF27=2,DZ27,""0"")","=IF(DF27=2,""S&S"",IF(DG27=1,W27,IF(DH27=1,AF27,""0"")))","=IF(AI27=""0"","""",IF(AI27>15%,1,0))","=IF(AI27=""0"","""",IF(AJ27=1,0,IF(AI27>10%,1,0)))","=IF(AI27=""0"","""",IF(AJ27=1,0,IF(AK27=1,0,IF(AI27>5%,1,0))))","=IF(AI27=""0"","""",IF(AJ27=1,0,IF(AK27=1,0,IF(AL27=1,0,IF(AI27>=0%,1,0)))))","=IF(AG27=0,"""",IF(AQ27=2,""SHIP & SHORE CRANE"",IF(AJ27=1,""PLS INSERT COMMENT"",IF(AK27=1,""CAN YOU IMPROVE IT?"",IF(AL27=1,""GOOD JOB & HOW GET BETTER?"",IF(AM27=1,""EXCELENT-BE CONSISTENT AND SHARE BEST PRACTICES"",""SINGLE CRANE""))))))","=IFERROR(EC27,"""")","","=DF27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","=SUM(DG27:DH27)","=IF(SUM(S27:V27)<1,"""",1)","=IF(SUM(X27:AC27)<1,"""",1)","","=AG27","=VLOOKUP(H27,'PORT PRODUCTIVITY 1'!$A$25:$G$83,2,FALSE)","=IF(S27=0,"""",(X27/$DK27))","=IF(T27=0,"""",(Y27/$DK27))","=IF(U27=0,"""",(Z27/$DK27))","=IF(V27=0,"""",(AA27/$DK27))","=VLOOKUP(H27,'PORT PRODUCTIVITY 1'!$A$25:$G$83,3,FALSE)","=IF(X27=0,"""",(X27/$DP27))","=IF(Y27=0,"""",(Y27/$DP27))","=IF(Z27=0,"""",(Z27/$DP27))","=IF(AA27=0,"""",(AA27/$DP27))","=IF(AB27=0,"""",(AB27/$DP27))","=IF(AC27=0,"""",(AC27/$DP27))","=IFERROR(AVERAGE(DQ27:DV27,DL27:DO27),"""")","=IFERROR(STDEV(DL27:DO27)/10,""0"")","=IFERROR(STDEV(DQ27:DV27)/10,""0"")","=IFERROR((STDEV(DL27:DO27,DQ27:DV27)/10),"""")","=MAX(DL27:DO27,DQ27:DV27)","=MIN(DL27:DO27,DQ27:DV27)","=EA27-EB27"
